,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
24693,NMF,6,0.001,0.0038208389112003,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24694,TFIDF-NMF,6,0.001,0.0079484605087014,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24695,NMF,18,0.003,0.0091569983638256,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24696,TFIDF-NMF,18,0.003,0.0209541871188457,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24697,NMF,30,0.005,0.0143685854529228,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24698,TFIDF-NMF,30,0.005,0.0323906738063364,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24699,NMF,60,0.01,0.0254796965640339,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24700,TFIDF-NMF,60,0.01,0.0557675145024542,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24701,NMF,179,0.03,0.0633745409945181,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24702,TFIDF-NMF,179,0.03,0.1229929027095346,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24703,NMF,299,0.05,0.0959713995334739,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24704,TFIDF-NMF,299,0.05,0.1679113331811079,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24705,NMF,598,0.1,0.1660496501054384,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24706,TFIDF-NMF,598,0.1,0.2383737849950526,H3K4me3,PairedTag_Zhu_2021,200,filtered_cell_q_20_100
24707,NMF,6,0.001,0.0018406961178045,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24708,TFIDF-NMF,6,0.001,0.009677599286033,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24709,NMF,18,0.003,0.0050758589915216,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24710,TFIDF-NMF,18,0.003,0.0247843224750855,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24711,NMF,30,0.005,0.0076807228915662,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24712,TFIDF-NMF,30,0.005,0.0370426149040606,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24713,NMF,60,0.01,0.0146056448014279,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24714,TFIDF-NMF,60,0.01,0.0632195448460508,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24715,NMF,179,0.03,0.0389958343616551,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24716,TFIDF-NMF,179,0.03,0.1364078287077546,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24717,NMF,299,0.05,0.0624778937377156,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24718,TFIDF-NMF,299,0.05,0.1835116385273535,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24719,NMF,598,0.1,0.1190008081377908,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24720,TFIDF-NMF,598,0.1,0.25330530595067,H3K4me3,PairedTag_Zhu_2021,30,filtered_cell_q_20_100
24721,NMF,7,0.001,0.002947086403215,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24722,TFIDF-NMF,7,0.001,0.0055497081618983,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24723,NMF,22,0.003,0.0078487487060829,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24724,TFIDF-NMF,22,0.003,0.0144188028983742,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24725,NMF,37,0.005,0.0123459024999547,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24726,TFIDF-NMF,37,0.005,0.0227294943972773,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24727,NMF,75,0.01,0.022287117660192,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24728,TFIDF-NMF,75,0.01,0.0394873855771377,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24729,NMF,224,0.03,0.056397115108602,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24730,TFIDF-NMF,224,0.03,0.0906635728638407,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24731,NMF,373,0.05,0.0867461917904645,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24732,TFIDF-NMF,373,0.05,0.1279077159002961,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24733,NMF,746,0.1,0.1541752485683861,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24734,TFIDF-NMF,746,0.1,0.1966346973993022,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_75
24735,NMF,7,0.001,0.0031958664242656,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24736,TFIDF-NMF,7,0.001,0.0048416419481389,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24737,NMF,22,0.003,0.0079827071789563,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24738,TFIDF-NMF,22,0.003,0.0118431468063082,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24739,NMF,37,0.005,0.0116833511341213,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24740,TFIDF-NMF,37,0.005,0.0182074908129831,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24741,NMF,75,0.01,0.0214922973878097,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24742,TFIDF-NMF,75,0.01,0.0318767582049564,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24743,NMF,224,0.03,0.05476031001818,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24744,TFIDF-NMF,224,0.03,0.0742440914745,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24745,NMF,373,0.05,0.0842871739251448,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24746,TFIDF-NMF,373,0.05,0.1071064431152348,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24747,NMF,746,0.1,0.1504709196985395,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24748,TFIDF-NMF,746,0.1,0.1731449175688512,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_75
24749,NMF,7,0.001,0.001435269352215,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24750,TFIDF-NMF,7,0.001,0.0058558989570376,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24751,NMF,22,0.003,0.0044267186263167,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24752,TFIDF-NMF,22,0.003,0.0138586129209036,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24753,NMF,37,0.005,0.0072011730417624,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24754,TFIDF-NMF,37,0.005,0.0209264857623866,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24755,NMF,75,0.01,0.0136476892163429,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24756,TFIDF-NMF,75,0.01,0.0370886358562179,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24757,NMF,224,0.03,0.0382158405894172,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24758,TFIDF-NMF,224,0.03,0.0865975743947947,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24759,NMF,373,0.05,0.0618934832614758,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24760,TFIDF-NMF,373,0.05,0.1253578361217406,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24761,NMF,746,0.1,0.1193460456212997,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24762,TFIDF-NMF,746,0.1,0.1996072826003027,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_75
24763,NMF,7,0.001,0.0027365802315567,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24764,TFIDF-NMF,7,0.001,0.0073103052339489,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24765,NMF,22,0.003,0.0082749802106801,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24766,TFIDF-NMF,22,0.003,0.020653960908482,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24767,NMF,37,0.005,0.012722434423707,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24768,TFIDF-NMF,37,0.005,0.0314042106406473,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24769,NMF,75,0.01,0.0236088412592096,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24770,TFIDF-NMF,75,0.01,0.0556713552132172,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24771,NMF,224,0.03,0.0598656827097885,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24772,TFIDF-NMF,224,0.03,0.1271517079705291,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24773,NMF,373,0.05,0.0917435970184363,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24774,TFIDF-NMF,373,0.05,0.1755778979293898,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24775,NMF,746,0.1,0.1616833875332427,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24776,TFIDF-NMF,746,0.1,0.2528160908188167,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_75
24777,NMF,7,0.001,0.0012630370299492,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24778,TFIDF-NMF,7,0.001,0.0075016744809109,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24779,NMF,22,0.003,0.0046337453571211,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24780,TFIDF-NMF,22,0.003,0.0208853437252633,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24781,NMF,37,0.005,0.0076283919552506,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24782,TFIDF-NMF,37,0.005,0.0315236871164533,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24783,NMF,75,0.01,0.0143067649028801,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24784,TFIDF-NMF,75,0.01,0.055712435811565,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24785,NMF,224,0.03,0.0390554731604631,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24786,TFIDF-NMF,224,0.03,0.1263156635728638,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24787,NMF,373,0.05,0.0628401710215141,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24788,TFIDF-NMF,373,0.05,0.1741941392270272,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24789,NMF,746,0.1,0.1206290661155095,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24790,TFIDF-NMF,746,0.1,0.2509257679717143,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_75
24791,NMF,7,0.001,0.0028131279303415,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24792,TFIDF-NMF,7,0.001,0.0075016744809109,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24793,NMF,22,0.003,0.008098398587347,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24794,TFIDF-NMF,22,0.003,0.0195762041040004,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24795,NMF,37,0.005,0.0128129469053782,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24796,TFIDF-NMF,37,0.005,0.0306982132836118,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24797,NMF,75,0.01,0.0237499441839696,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24798,TFIDF-NMF,75,0.01,0.0553909354766689,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24799,NMF,224,0.03,0.0611741699358913,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24800,TFIDF-NMF,224,0.03,0.1276020237297866,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24801,NMF,373,0.05,0.0940726069288493,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24802,TFIDF-NMF,373,0.05,0.1765199168954675,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24803,NMF,746,0.1,0.1654794761613176,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24804,TFIDF-NMF,746,0.1,0.2553731533573117,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_75
24805,NMF,7,0.001,0.003234140273658,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24806,TFIDF-NMF,7,0.001,0.0072528944598603,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24807,NMF,22,0.003,0.0087499238872313,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24808,TFIDF-NMF,22,0.003,0.0186019606649211,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24809,NMF,37,0.005,0.0135696312521496,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24810,TFIDF-NMF,37,0.005,0.0290907116091309,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24811,NMF,75,0.01,0.0243840142889037,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24812,TFIDF-NMF,75,0.01,0.0507970529135967,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24813,NMF,224,0.03,0.060843459955985,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24814,TFIDF-NMF,224,0.03,0.1152999712946129,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24815,NMF,373,0.05,0.0925660230315197,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24816,TFIDF-NMF,373,0.05,0.1599485714388325,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24817,NMF,746,0.1,0.1634819506221168,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24818,TFIDF-NMF,746,0.1,0.2337886006008378,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_75
24819,NMF,7,0.001,0.0034063725959238,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24820,TFIDF-NMF,7,0.001,0.0068701559659362,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24821,NMF,22,0.003,0.0085307191134384,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24822,TFIDF-NMF,22,0.003,0.0189794799975643,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24823,NMF,37,0.005,0.0136311797396861,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24824,TFIDF-NMF,37,0.005,0.0290364041201281,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24825,NMF,75,0.01,0.0248680509042196,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24826,TFIDF-NMF,75,0.01,0.0511524893949542,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24827,NMF,224,0.03,0.0623325519089082,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24828,TFIDF-NMF,224,0.03,0.1156689551239116,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24829,NMF,373,0.05,0.0948260784465126,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24830,TFIDF-NMF,373,0.05,0.1599841261005335,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24831,NMF,746,0.1,0.1666202780087234,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24832,TFIDF-NMF,746,0.1,0.2335345104679747,H3K4me3,PairedTag_Zhu_2021,200,filtered_hvg_75
24833,NMF,7,0.001,0.0017797339967467,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24834,TFIDF-NMF,7,0.001,0.0076739068031767,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24835,NMF,22,0.003,0.0047007245935578,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24836,TFIDF-NMF,22,0.003,0.0209218778542288,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24837,NMF,37,0.005,0.0077840734237251,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24838,TFIDF-NMF,37,0.005,0.032059521007947,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24839,NMF,75,0.01,0.0145586068318821,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24840,TFIDF-NMF,75,0.01,0.05571779415048,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24841,NMF,224,0.03,0.0393670462156731,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24842,TFIDF-NMF,224,0.03,0.120894531623768,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24843,NMF,373,0.05,0.062929955520759,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24844,TFIDF-NMF,373,0.05,0.1651158489393757,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24845,NMF,746,0.1,0.1195879250622655,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24846,TFIDF-NMF,746,0.1,0.2405294412351474,H3K4me3,PairedTag_Zhu_2021,30,filtered_hvg_75
24973,NMF,7,0.001,0.002947086403215,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24974,TFIDF-NMF,7,0.001,0.0055497081618983,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24975,NMF,22,0.003,0.0078487487060829,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24976,TFIDF-NMF,22,0.003,0.0144188028983742,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24977,NMF,37,0.005,0.0123459024999547,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24978,TFIDF-NMF,37,0.005,0.0227294943972773,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24979,NMF,75,0.01,0.022287117660192,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24980,TFIDF-NMF,75,0.01,0.0394873855771377,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24981,NMF,224,0.03,0.056397115108602,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24982,TFIDF-NMF,224,0.03,0.0906635728638407,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24983,NMF,373,0.05,0.0867461917904645,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24984,TFIDF-NMF,373,0.05,0.1279077159002961,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24985,NMF,746,0.1,0.1541752485683861,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24986,TFIDF-NMF,746,0.1,0.1966346973993022,H3K4me3,PairedTag_Zhu_2021,500,filtered_hvg_1
24987,NMF,7,0.001,0.0031958664242656,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24988,TFIDF-NMF,7,0.001,0.0048416419481389,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24989,NMF,22,0.003,0.0079827071789563,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24990,TFIDF-NMF,22,0.003,0.0118431468063082,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24991,NMF,37,0.005,0.0116833511341213,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24992,TFIDF-NMF,37,0.005,0.0182074908129831,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24993,NMF,75,0.01,0.0214922973878097,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24994,TFIDF-NMF,75,0.01,0.0318767582049564,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24995,NMF,224,0.03,0.05476031001818,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24996,TFIDF-NMF,224,0.03,0.0742440914745,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24997,NMF,373,0.05,0.0842871739251448,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24998,TFIDF-NMF,373,0.05,0.1071064431152348,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
24999,NMF,746,0.1,0.1504709196985395,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
25000,TFIDF-NMF,746,0.1,0.1731449175688512,H3K4me3,PairedTag_Zhu_2021,1000,filtered_hvg_1
25001,NMF,7,0.001,0.001435269352215,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25002,TFIDF-NMF,7,0.001,0.0058558989570376,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25003,NMF,22,0.003,0.0044267186263167,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25004,TFIDF-NMF,22,0.003,0.0138586129209036,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25005,NMF,37,0.005,0.0072011730417624,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25006,TFIDF-NMF,37,0.005,0.0209264857623866,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25007,NMF,75,0.01,0.0136476892163429,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25008,TFIDF-NMF,75,0.01,0.0370886358562179,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25009,NMF,224,0.03,0.0382158405894172,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25010,TFIDF-NMF,224,0.03,0.0865975743947947,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25011,NMF,373,0.05,0.0618934832614758,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25012,TFIDF-NMF,373,0.05,0.1253578361217406,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25013,NMF,746,0.1,0.1193460456212997,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25014,TFIDF-NMF,746,0.1,0.1996072826003027,H3K4me3,PairedTag_Zhu_2021,10,filtered_hvg_1
25015,NMF,7,0.001,0.0027365802315567,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25016,TFIDF-NMF,7,0.001,0.0073103052339489,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25017,NMF,22,0.003,0.0082749802106801,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25018,TFIDF-NMF,22,0.003,0.020653960908482,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25019,NMF,37,0.005,0.012722434423707,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25020,TFIDF-NMF,37,0.005,0.0314042106406473,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25021,NMF,75,0.01,0.0236088412592096,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25022,TFIDF-NMF,75,0.01,0.0556713552132172,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25023,NMF,224,0.03,0.0598656827097885,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25024,TFIDF-NMF,224,0.03,0.1271517079705291,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25025,NMF,373,0.05,0.0917435970184363,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25026,TFIDF-NMF,373,0.05,0.1755778979293898,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25027,NMF,746,0.1,0.1616833875332427,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25028,TFIDF-NMF,746,0.1,0.2528160908188167,H3K4me3,PairedTag_Zhu_2021,50,filtered_hvg_1
25029,NMF,7,0.001,0.0012630370299492,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25030,TFIDF-NMF,7,0.001,0.0075016744809109,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25031,NMF,22,0.003,0.0046337453571211,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25032,TFIDF-NMF,22,0.003,0.0208853437252633,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25033,NMF,37,0.005,0.0076283919552506,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25034,TFIDF-NMF,37,0.005,0.0315236871164533,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25035,NMF,75,0.01,0.0143067649028801,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25036,TFIDF-NMF,75,0.01,0.055712435811565,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25037,NMF,224,0.03,0.0390554731604631,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25038,TFIDF-NMF,224,0.03,0.1263156635728638,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25039,NMF,373,0.05,0.0628401710215141,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25040,TFIDF-NMF,373,0.05,0.1741941392270272,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25041,NMF,746,0.1,0.1206290661155095,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25042,TFIDF-NMF,746,0.1,0.2509257679717143,H3K4me3,PairedTag_Zhu_2021,20,filtered_hvg_1
25043,NMF,7,0.001,0.0028131279303415,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25044,TFIDF-NMF,7,0.001,0.0075016744809109,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25045,NMF,22,0.003,0.008098398587347,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25046,TFIDF-NMF,22,0.003,0.0195762041040004,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25047,NMF,37,0.005,0.0128129469053782,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25048,TFIDF-NMF,37,0.005,0.0306982132836118,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25049,NMF,75,0.01,0.0237499441839696,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25050,TFIDF-NMF,75,0.01,0.0553909354766689,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25051,NMF,224,0.03,0.0611741699358913,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25052,TFIDF-NMF,224,0.03,0.1276020237297866,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25053,NMF,373,0.05,0.0940726069288493,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25054,TFIDF-NMF,373,0.05,0.1765199168954675,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25055,NMF,746,0.1,0.1654794761613176,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25056,TFIDF-NMF,746,0.1,0.2553731533573117,H3K4me3,PairedTag_Zhu_2021,100,filtered_hvg_1
25057,NMF,7,0.001,0.003234140273658,H3K4me3,PairedTag_Zhu_2021,300,filtered_hvg_1
