,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
2516,PeakVI,638,0.05,0.165737315367375,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2517,SCALE,638,0.05,0.153498108566561,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2518,Chromscape_LSI,1277,0.1,0.2281275429577814,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2519,Chromscape_PCA,1277,0.1,0.1617599858713495,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2520,Signac,1277,0.1,0.1510894207437287,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2521,SnapATAC,1277,0.1,0.2749698447749442,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2522,cisTopic,1277,0.1,0.285702222748231,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2523,NMF,1277,0.1,0.2479319371888278,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2524,TFIDF-NMF,1277,0.1,0.2965552829440084,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2525,PeakVI,1277,0.1,0.2711560289907151,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2526,SCALE,1277,0.1,0.2585353544335079,H3K4me1,scCutTagPro_Zhang_2021,200,raw
2527,Chromscape_LSI,13,0.001,0.0061020420456599,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2528,Chromscape_PCA,13,0.001,0.0033793144991265,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2529,Signac,13,0.001,0.003692548641648,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2530,SnapATAC,13,0.001,0.0059092825733389,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2531,cisTopic,13,0.001,0.0069815071381242,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2532,NMF,13,0.001,0.0055659297632672,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2533,TFIDF-NMF,13,0.001,0.0068971748689837,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2534,PeakVI,13,0.001,0.0059634961749292,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2535,SCALE,13,0.001,0.0060237335100295,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2536,Chromscape_LSI,38,0.003,0.0158739644726538,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2537,Chromscape_PCA,38,0.003,0.0084758686065202,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2538,Signac,38,0.003,0.0087952850018546,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2539,SnapATAC,38,0.003,0.015222767176359,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2540,cisTopic,38,0.003,0.0177554300787206,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2541,NMF,38,0.003,0.0138090920331368,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2542,TFIDF-NMF,38,0.003,0.0178852573877921,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2543,PeakVI,38,0.003,0.0159048757367184,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2544,SCALE,38,0.003,0.0152825289535506,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2545,Chromscape_LSI,64,0.005,0.0251248042286609,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2546,Chromscape_PCA,64,0.005,0.0136012137823022,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2547,Signac,64,0.005,0.0136171202036021,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2548,SnapATAC,64,0.005,0.0242805403288958,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2549,cisTopic,64,0.005,0.027771388018794,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2550,NMF,64,0.005,0.0217575371965544,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2551,TFIDF-NMF,64,0.005,0.0276918559122944,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2552,PeakVI,64,0.005,0.0250342599843382,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2553,SCALE,64,0.005,0.02405295614722,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2554,Chromscape_LSI,128,0.01,0.0451479297180892,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2555,Chromscape_PCA,128,0.01,0.024695330853563,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2556,Signac,128,0.01,0.0241649128817541,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2557,SnapATAC,128,0.01,0.0436056186374314,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2558,cisTopic,128,0.01,0.0492505628425998,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2559,NMF,128,0.01,0.0398186667971808,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2560,TFIDF-NMF,128,0.01,0.0496512823022709,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2561,PeakVI,128,0.01,0.0450316904855129,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2562,SCALE,128,0.01,0.0435891004306969,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2563,Chromscape_LSI,383,0.03,0.1074738647818095,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2564,Chromscape_PCA,383,0.03,0.0601724423471296,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2565,Signac,383,0.03,0.0579507698976264,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2566,SnapATAC,383,0.03,0.1080531025923601,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2567,cisTopic,383,0.03,0.1196987881600765,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2568,NMF,383,0.03,0.0991042566720712,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2569,TFIDF-NMF,383,0.03,0.1211913529384102,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2570,PeakVI,383,0.03,0.1130198674684261,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2571,SCALE,383,0.03,0.1077181955914134,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2572,Chromscape_LSI,638,0.05,0.1551945071103659,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2573,Chromscape_PCA,638,0.05,0.0881544224684127,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2574,Signac,638,0.05,0.085876110496044,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2575,SnapATAC,638,0.05,0.1613441819703802,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2576,cisTopic,638,0.05,0.1771881589638725,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2577,NMF,638,0.05,0.147396179819964,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2578,TFIDF-NMF,638,0.05,0.1783928584579355,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2579,PeakVI,638,0.05,0.1687763738974821,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2580,SCALE,638,0.05,0.1592383206133104,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2581,Chromscape_LSI,1277,0.1,0.2426168296510333,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2582,Chromscape_PCA,1277,0.1,0.1460757734730908,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2583,Signac,1277,0.1,0.1465373461807572,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2584,SnapATAC,1277,0.1,0.2648600104615788,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2585,cisTopic,1277,0.1,0.285702222748231,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2586,NMF,1277,0.1,0.2442262325622467,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2587,TFIDF-NMF,1277,0.1,0.2854491457501522,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2588,PeakVI,1277,0.1,0.2731872064579706,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2589,SCALE,1277,0.1,0.2624336723023874,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk20000,raw
2590,Chromscape_LSI,13,0.001,0.0094813565447864,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2591,Chromscape_PCA,13,0.001,0.0045418950665622,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2592,Signac,13,0.001,0.0061984217818203,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2593,SnapATAC,13,0.001,0.0059092825733389,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2594,cisTopic,13,0.001,0.0077344738268778,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2595,NMF,13,0.001,0.0064393711222215,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2596,TFIDF-NMF,13,0.001,0.0096680922835973,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2597,PeakVI,13,0.001,0.0059634961749292,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2598,SCALE,13,0.001,0.0060237335100295,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2599,Chromscape_LSI,38,0.003,0.0219676049952602,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2600,Chromscape_PCA,38,0.003,0.0117400980917446,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2601,Signac,38,0.003,0.0136627787165643,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2602,SnapATAC,38,0.003,0.015222767176359,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2603,cisTopic,38,0.003,0.0199357045707455,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2604,NMF,38,0.003,0.0153814449985574,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2605,TFIDF-NMF,38,0.003,0.023113382516589,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2606,PeakVI,38,0.003,0.0159048757367184,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2607,SCALE,38,0.003,0.0152825289535506,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2608,Chromscape_LSI,64,0.005,0.0325274079874706,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2609,Chromscape_PCA,64,0.005,0.0180941660140955,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2610,Signac,64,0.005,0.0200812451057165,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2611,SnapATAC,64,0.005,0.0242805403288958,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2612,cisTopic,64,0.005,0.03030295614722,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2613,NMF,64,0.005,0.0237433927173061,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2614,TFIDF-NMF,64,0.005,0.034663762725137,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2615,PeakVI,64,0.005,0.0250342599843382,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2616,SCALE,64,0.005,0.02405295614722,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2617,Chromscape_LSI,128,0.01,0.0542372259201252,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2618,Chromscape_PCA,128,0.01,0.0324833594361785,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2619,Signac,128,0.01,0.0325879747454972,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2620,SnapATAC,128,0.01,0.0436056186374314,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2621,cisTopic,128,0.01,0.0531023639389193,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2622,NMF,128,0.01,0.042468309514487,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2623,TFIDF-NMF,128,0.01,0.0597818373140172,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2624,PeakVI,128,0.01,0.0450316904855129,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2625,SCALE,128,0.01,0.0435891004306969,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2626,Chromscape_LSI,383,0.03,0.1180058516717747,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2627,Chromscape_PCA,383,0.03,0.0795537026851853,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2628,Signac,383,0.03,0.0705302285259798,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2629,SnapATAC,383,0.03,0.1080531025923601,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2630,cisTopic,383,0.03,0.1249922815999476,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2631,NMF,383,0.03,0.1034652038168766,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2632,TFIDF-NMF,383,0.03,0.1371806064720062,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2633,PeakVI,383,0.03,0.1130198674684261,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2634,SCALE,383,0.03,0.1077181955914134,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2635,Chromscape_LSI,638,0.05,0.1639402694893743,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2636,Chromscape_PCA,638,0.05,0.1164035516234906,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2637,Signac,638,0.05,0.0997095956186497,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2638,SnapATAC,638,0.05,0.1613441819703802,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2639,cisTopic,638,0.05,0.1830955437779081,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2640,NMF,638,0.05,0.1538295083254983,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2641,TFIDF-NMF,638,0.05,0.1972326892722215,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2642,PeakVI,638,0.05,0.1687763738974821,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2643,SCALE,638,0.05,0.1592383206133104,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2644,Chromscape_LSI,1277,0.1,0.237110212671756,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2645,Chromscape_PCA,1277,0.1,0.1830576386389154,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2646,Signac,1277,0.1,0.1601456771787341,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2647,SnapATAC,1277,0.1,0.2648600104615788,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2648,cisTopic,1277,0.1,0.2945518231416746,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2649,NMF,1277,0.1,0.251224758988158,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2650,TFIDF-NMF,1277,0.1,0.3053561934570367,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2651,PeakVI,1277,0.1,0.2731872064579706,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2652,SCALE,1277,0.1,0.2624336723023874,H3K4me1,scCutTagPro_Zhang_2021,30,raw
2653,Chromscape_LSI,13,0.001,0.0053731702909463,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2654,Chromscape_PCA,13,0.001,0.0026805614119631,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2655,Signac,13,0.001,0.0029636768869345,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2656,SnapATAC,13,0.001,0.0051984820191554,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2657,cisTopic,13,0.001,0.0077344738268778,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2658,NMF,13,0.001,0.0043913017288115,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2659,TFIDF-NMF,13,0.001,0.0073911210168062,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2660,PeakVI,13,0.001,0.0054695500271068,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2661,SCALE,13,0.001,0.0051502921510752,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2662,Chromscape_LSI,38,0.003,0.0137060544862547,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2663,Chromscape_PCA,38,0.003,0.0071817170176812,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2664,Signac,38,0.003,0.0081461484564975,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2665,SnapATAC,38,0.003,0.0133660305815439,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2666,cisTopic,38,0.003,0.0199357045707455,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2667,NMF,38,0.003,0.012036846226765,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2668,TFIDF-NMF,38,0.003,0.0178481638709145,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2669,PeakVI,38,0.003,0.01440052755224,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2670,SCALE,38,0.003,0.0131723199934055,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2671,Chromscape_LSI,64,0.005,0.0213023688332028,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2672,Chromscape_PCA,64,0.005,0.0113363841033672,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2673,Signac,64,0.005,0.0125146828504306,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2674,SnapATAC,64,0.005,0.0213464173844949,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2675,cisTopic,64,0.005,0.03030295614722,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2676,NMF,64,0.005,0.0187132928739232,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2677,TFIDF-NMF,64,0.005,0.0278851801096319,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2678,PeakVI,64,0.005,0.0231732086922474,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2679,SCALE,64,0.005,0.0209291797180892,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2680,Chromscape_LSI,128,0.01,0.0375263067736883,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2681,Chromscape_PCA,128,0.01,0.0202660043069694,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2682,Signac,128,0.01,0.0219086481989036,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2683,SnapATAC,128,0.01,0.0388581636648394,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2684,cisTopic,128,0.01,0.0531023639389193,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2685,NMF,128,0.01,0.034168216523101,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2686,TFIDF-NMF,128,0.01,0.0492132439310884,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2687,PeakVI,128,0.01,0.0426243148003132,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2688,SCALE,128,0.01,0.0389505432654659,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2689,Chromscape_LSI,383,0.03,0.0869320842133672,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2690,Chromscape_PCA,383,0.03,0.0490250280622624,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2691,Signac,383,0.03,0.0536550457890249,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2692,SnapATAC,383,0.03,0.0971696473662365,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2693,cisTopic,383,0.03,0.1249922815999476,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2694,NMF,383,0.03,0.0864094820800219,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2695,TFIDF-NMF,383,0.03,0.118469977979558,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2696,PeakVI,383,0.03,0.1079359464803073,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2697,SCALE,383,0.03,0.0987605578511974,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2698,Chromscape_LSI,638,0.05,0.1235481622042257,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2699,Chromscape_PCA,638,0.05,0.0742876746292618,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2700,Signac,638,0.05,0.0806420808959085,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2701,SnapATAC,638,0.05,0.1454592095993008,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2702,cisTopic,638,0.05,0.1830955437779081,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2703,NMF,638,0.05,0.1305513755544809,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2704,TFIDF-NMF,638,0.05,0.1743265834157741,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2705,PeakVI,638,0.05,0.1623301576235446,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2706,SCALE,638,0.05,0.1488257401874986,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2707,Chromscape_LSI,1277,0.1,0.1878783047336498,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2708,Chromscape_PCA,1277,0.1,0.1301428992800152,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2709,Signac,1277,0.1,0.1405702602946289,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2710,SnapATAC,1277,0.1,0.2454041106768813,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2711,cisTopic,1277,0.1,0.2945518231416746,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2712,NMF,1277,0.1,0.2237335572004913,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2713,TFIDF-NMF,1277,0.1,0.279914197883278,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2714,PeakVI,1277,0.1,0.2648467648517932,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2715,SCALE,1277,0.1,0.2530520399158903,H3K4me1,scCutTagPro_Zhang_2021,SicerPseudoBulk200,raw
2716,Chromscape_LSI,8,0.001,0.0096270651117589,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2717,Chromscape_PCA,8,0.001,0.0026269436345966,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2718,Signac,8,0.001,0.0035683916423712,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2719,SnapATAC,8,0.001,0.0061497813411078,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2720,cisTopic,8,0.001,0.004737609329446,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2721,NMF,8,0.001,0.0058460884353741,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2722,TFIDF-NMF,8,0.001,0.0077745383867832,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2723,Chromscape_LSI,25,0.003,0.0215889212827988,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2724,Chromscape_PCA,25,0.003,0.006622934888241,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2725,Signac,25,0.003,0.0082993197278911,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2726,SnapATAC,25,0.003,0.0170553935860058,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2727,cisTopic,25,0.003,0.0114091350826044,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2728,NMF,25,0.003,0.0153061224489795,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2729,TFIDF-NMF,25,0.003,0.0195286686103012,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2730,Chromscape_LSI,41,0.005,0.0312670364312972,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2731,Chromscape_PCA,41,0.005,0.010067790182275,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2732,Signac,41,0.005,0.0117121761596624,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2733,SnapATAC,41,0.005,0.0254894640783142,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2734,cisTopic,41,0.005,0.0172734599066107,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2735,NMF,41,0.005,0.0232673208656284,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2736,TFIDF-NMF,41,0.005,0.0285204674204176,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2737,Chromscape_LSI,82,0.01,0.0507122709711062,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2738,Chromscape_PCA,82,0.01,0.0177045556898717,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2739,Signac,82,0.01,0.019873367465453,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2740,SnapATAC,82,0.01,0.0433273483609471,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2741,cisTopic,82,0.01,0.02980486619735,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2742,NMF,82,0.01,0.0403081964493114,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2743,TFIDF-NMF,82,0.01,0.0466472303206997,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2744,Chromscape_LSI,247,0.03,0.1072441700798306,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2745,Chromscape_PCA,247,0.03,0.0435021029811577,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2746,Signac,247,0.03,0.0466403449754685,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2747,SnapATAC,247,0.03,0.0995861907516042,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2748,cisTopic,247,0.03,0.070908727863615,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2749,NMF,247,0.03,0.093335280902413,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2750,TFIDF-NMF,247,0.03,0.1000602959518104,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2751,Chromscape_LSI,412,0.05,0.1502012039212356,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2752,Chromscape_PCA,412,0.05,0.0653538287714531,H3K27me3,scCutTagPro_Zhang_2021,500,raw
2753,Signac,412,0.05,0.0712209988017398,H3K27me3,scCutTagPro_Zhang_2021,500,raw
